launch_date,brand,model,height_mm,brand_color
2013-06-01,Samsung,I9295 Galaxy S4 Active,139.7,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-06-01,Samsung,Galaxy Tab 3 8.0,209.8,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-06-01,Samsung,Galaxy Tab 3 10.1 P5220,243.1,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-06-01,Samsung,Galaxy Tab 3 10.1 P5200,243.1,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-06-01,Samsung,Galaxy Tab 3 10.1 P5210,243.1,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-05-01,Samsung,Galaxy Exhibit T599,121.4,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-05-01,Samsung,Galaxy Core I8260,129.3,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-04-01,Samsung,Galaxy Tab 3 7.0 WiFi,188,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-04-01,Samsung,Galaxy Tab 3 7.0,188,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-04-01,Samsung,Galaxy Mega 6.3 I9200,167.6,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-04-01,Samsung,Galaxy Mega 5.8 I9150,162.6,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-04-01,Samsung,Galaxy Trend II Duos S7572,121.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-04-01,Samsung,Galaxy Win I8550,133.3,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-04-01,Samsung,Galaxy Pocket Neo S5310,105,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-04-01,Samsung,Galaxy Star S5280,105,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-03-01,Samsung,I9505 Galaxy S4,136.6,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-03-01,Samsung,I9500 Galaxy S4,136.6,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-03-01,Samsung,I9502 Galaxy S4,136.6,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-05-01,Samsung,Galaxy S4 CDMA,136.7,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-02-01,Samsung,Galaxy Note 8.0,210.8,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-02-01,Samsung,Galaxy Note 8.0 Wi-Fi,210.8,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-03-01,Samsung,Galaxy Y Plus S5303,104.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-02-01,Samsung,Rex 90 S5292,113,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-02-01,Samsung,Rex 80 S5222R,102,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-02-01,Samsung,Rex 70 S3802,104.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-02-01,Samsung,Rex 60 C3312R,101.8,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-02-01,Samsung,Metro E2202,110.7,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-02-01,Samsung,E1282T,109.2,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-02-01,Samsung,E1207T,108,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-02-01,Samsung,Galaxy Young S6310,109.4,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-02-01,Samsung,Galaxy Fame S6810,113.2,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-01-01,Samsung,Galaxy Express I8730,132.2,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-01-01,Samsung,S7710 Galaxy Xcover 2,130.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-01-01,Samsung,I9105 Galaxy S II Plus,125.3,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-01-01,Samsung,Ativ Odyssey I930,122.4,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-12-01,Samsung,Galaxy Grand I9082,143.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-12-01,Samsung,Galaxy Grand I9080,143.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-12-01,Samsung,Star Deluxe Duos S5292,113,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-12-01,Samsung,Galaxy Note LTE 10.1 N8020,262,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-11-01,Samsung,A997 Rugby III,104.1,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-11-01,Samsung,Galaxy Axiom R830,121.7,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-11-01,Samsung,Galaxy Stratosphere II I415,126.2,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-11-01,Samsung,Galaxy Discover S730M,112.8,"rgba( 64 ,  54 ,  132 , 0.2)"
2013-01-01,Samsung,Galaxy Pop SHV-E220,134.2,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-11-01,Samsung,Galaxy Premier I9260,134.2,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-10-01,Samsung,Google Nexus 10 P8110,263.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-10-01,Samsung,Ativ Tab P8510,265.8,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-10-01,Samsung,Comment 2 R390C,110,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-10-01,Samsung,I8190 Galaxy S III mini,121.6,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-10-01,Samsung,Galaxy Music S6010,110.1,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-10-01,Samsung,Galaxy Music Duos S6012,110.1,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-10-01,Samsung,Galaxy Rugby Pro I547,128,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-10-01,Samsung,Galaxy Express I437,132.6,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-07-01,Samsung,Ch@t 357,111.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-09-01,Samsung,I9305 Galaxy S III,136.6,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-09-01,Samsung,Galaxy Victory 4G LTE L300,121.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-09-01,Samsung,Galaxy S Relay 4G T699,126,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-09-01,Samsung,Champ Neo Duos C3262,96.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-08-01,Samsung,Galaxy Pocket Duos S5302,103.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-08-01,Samsung,Galaxy Note II N7100,151.1,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-07-01,Samsung,Galaxy Note II CDMA,151.1,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-08-01,Samsung,Ativ S I8750,137.2,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-08-01,Samsung,Galaxy Camera GC100,128.7,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-08-01,Samsung,Galaxy Rush M830,122.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-08-01,Samsung,Galaxy Stellar 4G I200,122,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-08-01,Samsung,Galaxy Reverb M950,122,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-08-01,Samsung,Galaxy Tab 2 7.0 I705,193.8,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-08-01,Samsung,Galaxy Note 10.1 N8000,262,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-08-01,Samsung,Galaxy Note 10.1 N8010,262,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-08-01,Samsung,Array M390,112,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-08-01,Samsung,Galaxy S Lightray 4G R940,130,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-07-01,Samsung,Galaxy S Duos S7562,121.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-08-01,Samsung,Manhattan E3300,113.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-08-01,Samsung,E2262,109.2,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-06-01,Samsung,E1260B,103,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-01-01,Samsung,E1200 Pusha,108,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-07-01,Samsung,E2252,113,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-07-01,Samsung,Galaxy Chat B5330,118.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-07-01,Samsung,U485 Intensity III,112,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-06-01,Samsung,Galaxy I8250,122.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-05-01,Samsung,Galaxy Ace Advance S6800,112.7,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-05-01,Samsung,Galaxy Ace Duos S6802,112.7,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-05-01,Samsung,Galaxy Appeal I827,112,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-01-01,Samsung,Galaxy Tab 8.9 4G P7320T,230.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-05-01,Samsung,C3780,117.7,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-05-01,Samsung,C3782 Evan,117.7,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-05-01,Samsung,Galaxy Proclaim S720C,114.3,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-05-01,Samsung,Omnia M S7530,121.6,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-05-01,Samsung,I9500 Fraser,153.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-05-01,Samsung,Focus 2 I667,121.7,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-06-01,Samsung,Galaxy S III T999,136.6,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-06-01,Samsung,Galaxy S III I747,136.6,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-06-01,Samsung,Galaxy S III CDMA,137.2,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-05-01,Samsung,I9300 Galaxy S III,136.6,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-03-01,Samsung,E2350B,98,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-02-01,Samsung,U380 Brightside,111,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-03-01,Samsung,Galaxy Player 70 Plus,141.3,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-01-01,Samsung,Galaxy Pocket plus S5301,104.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-02-01,Samsung,Galaxy Pocket S5300,103.7,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-02-01,Samsung,I8530 Galaxy Beam,124,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-02-01,Samsung,Galaxy Tab 2 10.1 P5110,256.6,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-01-01,Samsung,Galaxy Tab 2 10.1 CDMA,256.6,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-02-01,Samsung,Galaxy Tab 2 10.1 P5100,256.6,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-02-01,Samsung,Rugby Smart I847,122.4,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-12-01,Samsung,W999,111,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-04-01,Samsung,Galaxy Ace II X S7560M,121.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-02-01,Samsung,Galaxy Ace 2 I8160,118.3,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-02-01,Samsung,Galaxy mini 2 S6500,109.4,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-02-01,Samsung,Galaxy Ace Duos I589,112.4,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-02-01,Samsung,Galaxy Pop Plus S5570i,110.4,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-02-01,Samsung,Galaxy Tab 2 7.0 P3110,193.7,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-02-01,Samsung,Galaxy Tab 2 7.0 P3100,193.7,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-01-01,Samsung,I9070 Galaxy S Advance,123.2,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-01-01,Samsung,C3312 Duos,102,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-01-01,Samsung,Star 3 s5220,102,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-01-01,Samsung,Star 3 Duos S5222,102,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-01-01,Samsung,Galaxy Nexus I9250M,135.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-01-01,Samsung,Galaxy Attain 4G,113.1,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-01-01,Samsung,Galaxy S Blaze 4G T769,121.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-01-01,Samsung,Galaxy Tab 7.7 LTE I815,196.6,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-01-01,Samsung,Galaxy Nexus LTE L700,134.6,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-01-01,Samsung,Exhilarate i577,122,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-03-01,Samsung,Galaxy Note T879,146.8,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-01-01,Samsung,Galaxy Note I717,146.8,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-01-01,Samsung,Galaxy M Style M340S,122.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-01-01,Samsung,Galaxy Ace Plus S7500,114.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-12-01,Samsung,I929 Galaxy S II Duos,129.8,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-12-01,Samsung,Galaxy Y Duos S6102,109.8,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-12-01,Samsung,Galaxy Y Pro Duos B5512,110.8,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-11-01,Samsung,E2600,97,"rgba( 64 ,  54 ,  132 , 0.2)"
2012-01-01,Samsung,M370,96.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-11-01,Samsung,R680 Repp,110,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-11-01,Samsung,I110 Illusion,114.4,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-04-01,Samsung,E1050,107.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-08-01,Samsung,E1232B,110.6,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-08-01,Samsung,E1230,110.6,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-09-01,Samsung,Focus S I937,126,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-09-01,Samsung,Focus Flash I677,116.1,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-10-01,Samsung,Galaxy S II Skyrocket i727,129.8,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-10-01,Samsung,C3330 Champ 2,96,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-10-01,Samsung,Exhibit II 4G T679,115,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-10-01,Samsung,C3350,122,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-10-01,Samsung,C3520,102,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-10-01,Samsung,Galaxy Nexus i515,135.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-10-01,Samsung,Galaxy Nexus I9250,135.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-07-01,Samsung,I9100G Galaxy S II,125.3,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-10-01,Samsung,I405 Stratosphere,126,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-10-01,Samsung,R730 Transfix,114,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-10-01,Samsung,i927 Captivate Glide,124,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-10-01,Samsung,DoubleTime I857,113,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-09-01,Samsung,M930 Transform Ultra,116,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-01-01,Samsung,P6210 Galaxy Tab 7.0 Plus,193.7,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-09-01,Samsung,P6200 Galaxy Tab 7.0 Plus,193.7,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-09-01,Samsung,Omnia W I8350,115.6,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-09-01,Samsung,Galaxy S II HD LTE,129.8,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-09-01,Samsung,Ch@t 527,103,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-01-01,Samsung,P6810 Galaxy Tab 7.7,196.7,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-09-01,Samsung,P6800 Galaxy Tab 7.7,196.7,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-09-01,Samsung,Galaxy Note N7000,146.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-08-01,Samsung,Galaxy S II I777,126,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-10-01,Samsung,Galaxy S II X T989D,131,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-08-01,Samsung,Galaxy S II T989,129.8,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-08-01,Samsung,Galaxy S II Epic 4G Touch,130,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-08-01,Samsung,S8600 Wave 3,125.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-08-01,Samsung,Wave M S7250,113.8,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-08-01,Samsung,Wave Y S5380,110,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-07-01,Samsung,Galaxy S II LTE i727R,130.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-08-01,Samsung,Galaxy S II LTE I9210,130.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-08-01,Samsung,Galaxy Tab 8.9 LTE I957,230.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-08-01,Samsung,Galaxy W I8150,115.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-08-01,Samsung,Galaxy M Pro B7800,113.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-08-01,Samsung,Galaxy Y Pro B5510,110.8,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-01-01,Samsung,Galaxy Y TV S5367,107,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-08-01,Samsung,Galaxy Y S5360,104,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-08-01,Samsung,Gravity TXT T379,112,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-08-01,Samsung,Galaxy Q T589R,113.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-08-01,Samsung,S5610,118.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-08-01,Samsung,S3770,96.3,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-08-01,Samsung,S5690 Galaxy Xcover,121.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-07-01,Samsung,Galaxy S II 4G I9100M,125.3,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-06-01,Samsung,I9103 Galaxy R,125,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-06-01,Samsung,R720 Admire,116,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-08-01,Samsung,Convoy 2,99,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-06-01,Samsung,Conquer 4G,116.1,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-07-01,Samsung,R640 Character,107,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-07-01,Samsung,R380 Freeform III,112,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-06-01,Samsung,Trender,107,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-06-01,Samsung,Gravity SMART,114,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-06-01,Samsung,Exhibit 4G,119,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-06-01,Samsung,C414,98.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-07-01,Samsung,E1195,88,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-07-01,Samsung,E1190,88,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-04-01,Samsung,C3560,94.8,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-05-01,Samsung,Dart T499,104,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-04-01,Samsung,C3322,114,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-05-01,Samsung,R260 Chrono,94,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-04-01,Samsung,E2232,109.2,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-04-01,Samsung,E1182,106.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-04-01,Samsung,I9001 Galaxy S Plus,122.4,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-01-01,Samsung,DuosTV I6712,109.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-04-01,Samsung,C6712 Star II DUOS,109.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-05-01,Samsung,Ch@t 222,109.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-05-01,Samsung,Ch@t 220,109.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-04-01,Samsung,M580 Replenish,123,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-04-01,Samsung,Galaxy Prevail,113,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-03-01,Samsung,M220L Galaxy Neo,115.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-03-01,Samsung,Google Nexus S I9020A,123.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-03-01,Samsung,Google Nexus S I9023,123.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-04-01,Samsung,E2230,109,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-01-01,Samsung,P1010 Galaxy Tab Wi-Fi,190.1,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-03-01,Samsung,P7500 Galaxy Tab 10.1 3G,256.7,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-01-01,Samsung,Galaxy Tab 10.1 LTE I905,256.7,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-03-01,Samsung,Galaxy Tab 10.1 P7510,256.7,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-03-01,Samsung,Galaxy Tab 8.9 P7300,230.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-03-01,Samsung,Galaxy Tab 8.9 P7310,230.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-03-01,Samsung,Google Nexus S 4G,123.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-03-01,Samsung,M260 Factor,97,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-03-01,Samsung,S3850 Corby II,109.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-03-01,Samsung,Galaxy Pro B7510,108.6,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-02-01,Samsung,I9100 Galaxy S II,125.3,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-02-01,Samsung,E2652W Champ Duos,99.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-02-01,Samsung,E2652 Champ Duos,99.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-02-01,Samsung,S5780 Wave 578,107.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-02-01,Samsung,P7100 Galaxy Tab 10.1v,246.2,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-02-01,Samsung,Galaxy S WiFi 5.0,141.3,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-02-01,Samsung,Ch@t 350,99.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-01-01,Samsung,E3213 Hero,112.8,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-02-01,Samsung,E3210,112.8,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-01-01,Samsung,E2330,98,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-02-01,Samsung,I9003 Galaxy SL,123.7,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-01-01,Samsung,Galaxy Ace S5830I,112.4,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-01-01,Samsung,Galaxy Ace S5830,112.4,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-01-01,Samsung,Galaxy Fit S5670,110.2,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-01-01,Samsung,Galaxy Gio S5660,110.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-01-01,Samsung,Galaxy Mini S5570,110.4,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-03-01,Samsung,Galaxy Pop i559,110.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-01-01,Samsung,Galaxy S 4G T959,122.4,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-01-01,Samsung,S5260 Star II,107.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-01-01,Samsung,I997 Infuse 4G,132,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-01-01,Samsung,R910 Galaxy Indulge,132,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-01-01,Samsung,Droid Charge I510,130,"rgba( 64 ,  54 ,  132 , 0.2)"
2010-12-01,Samsung,Google Nexus S,123.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2010-10-01,Samsung,M190S Galaxy S Hoppin,122.4,"rgba( 64 ,  54 ,  132 , 0.2)"
2010-11-01,Samsung,Ch@t 335,111.2,"rgba( 64 ,  54 ,  132 , 0.2)"
2010-12-01,Samsung,C3630,115.2,"rgba( 64 ,  54 ,  132 , 0.2)"
2010-11-01,Samsung,C3530,112.2,"rgba( 64 ,  54 ,  132 , 0.2)"
2010-11-01,Samsung,I9010 Galaxy S Giorgio Armani,122.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2010-11-01,Samsung,A817 Solstice II,109,"rgba( 64 ,  54 ,  132 , 0.2)"
2010-11-01,Samsung,A667 Evergreen,116,"rgba( 64 ,  54 ,  132 , 0.2)"
2010-11-01,Samsung,E2530,94.4,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-01-01,Samsung,I100 Gem,113.8,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-01-01,Samsung,R710 Suede,112.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2010-11-01,Samsung,U750 Zeal,101.9,"rgba( 64 ,  54 ,  132 , 0.2)"
2010-11-01,Samsung,Continuum I400,125,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-01-01,Samsung,Ch@t 322 Wi-Fi,109.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2010-10-01,Samsung,Ch@t 322,109.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2010-10-01,Samsung,E1252,112.7,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-01-01,Samsung,Breeze B209,108,"rgba( 64 ,  54 ,  132 , 0.2)"
2011-01-01,Samsung,Hero Plus B159,108.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2010-01-01,Samsung,W169 Duos,115.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2010-01-01,Samsung,Mpower Muzik 219,112,"rgba( 64 ,  54 ,  132 , 0.2)"
2010-01-01,Samsung,Mpower Txt M369,112,"rgba( 64 ,  54 ,  132 , 0.2)"
2010-01-01,Samsung,Mpower TV S239,118.5,"rgba( 64 ,  54 ,  132 , 0.2)"
2010-01-01,Samsung,E1225 Dual Sim Shift,109.1,"rgba( 64 ,  54 ,  132 , 0.2)"
2010-01-01,Samsung,Guru E1081T,107.4,"rgba( 64 ,  54 ,  132 , 0.2)"
