date,Y,trimestre,y,XB,C,L,A,z,T_lin,S_lin,I_lin,z_SA,T_final,I_final,y_SA_final,Y_SA_final,epsilon,evento
2011-01-01,37426.9434571884,2011-T1,10.530146137323337,0.041741822015285035,-0.003197562408957774,0.044939384424242806,0,10.488404315308,10.501280719451657,-0.0150835802886963,0.00220717614500465,10.503487895596662,10.5462201038759,0.00220717614500465,10.548427280021,38117.4430820362,0.00890253644461024,
2011-04-01,38796.0982905144,2011-T2,10.566074961032092,0.044939384424242806,0,0.044939384424242806,0,10.5211355766079,10.512179750844057,0.00878819028214628,1.67635481695072e-4,10.512347386325752,10.5571191352683,1.67635481695072e-4,10.55728677075,38456.644573193975,-0.00378661246029314,
2011-07-01,37359.2403182601,2011-T3,10.528335558042357,0.04558199653294493,6.42612108702124e-4,0.044939384424242806,0,10.4827535615095,10.523828749509358,-0.0376439421592953,-0.00343124584056298,10.520397503668795,10.5687681339336,-0.00343124584056298,10.565336888093,38767.47450474407,-0.00723510712535791,
2011-10-01,41307.6245429644,2011-T4,10.628802375541223,0.0433328541524875,-0.00160653027175531,0.044939384424242806,0,10.5854695213887,10.538759056657657,0.0435789982519752,0.00313146647907203,10.541890523136729,10.5836984410819,0.00313146647907203,10.586829907561,39609.72340215871,0.0136886471867625,
2012-01-01,39680.4341736958,2012-T1,10.588613503216362,0.052604235325009754,0.00766485090076695,0.044939384424242806,0,10.5360092678914,10.554686890526357,-0.0146020249393305,-0.00407559769567278,10.550611292830684,10.5996262749506,-0.00407559769567278,10.595550677255,39956.661261407644,-0.00322507366876483,
2012-04-01,41316.5879551401,2012-T2,10.62901934371411,0.044939384424242806,0,0.044939384424242806,0,10.5840799592899,10.572162198128158,0.00881994803531605,0.00309781312637014,10.575260011254528,10.617101582552401,0.00309781312637014,10.6201993956788,40953.78012144307,0.0131103980370253,
2012-07-01,39835.6558964162,2012-T3,10.592517667008805,0.0433328541524875,-0.00160653027175531,0.044939384424242806,0,10.5491848128563,10.585835998587257,-0.0380921341889888,0.00144094845799891,10.587276947045256,10.6307753830115,0.00144094845799891,10.6322163314695,41448.88794897389,-7.72158611008657e-4,
2012-10-01,43591.2289898859,2012-T4,10.682611239142991,0.04558199653294493,6.42612108702124e-4,0.044939384424242806,0,10.6370292426101,10.593829315050257,0.043717358391784,-5.17430832031707e-4,10.593311884218226,10.6387686994745,-5.17430832031707e-4,10.6382512686425,41699.785698229505,-0.00681355382633977,
2013-01-01,41321.273749074,2013-T1,10.62913274921232,0.041741822015285035,-0.003197562408957774,0.044939384424242806,0,10.587390927197,10.601371097749357,-0.0135691178305288,-4.11052721840832e-4,10.600960045027517,10.6463104821736,-4.11052721840832e-4,10.6458994294518,42019.93508136918,-0.00207653784481787,
2013-04-01,42735.554856716,2013-T2,10.66278651917597,0.044939384424242806,0,0.044939384424242806,0,10.6178471347518,10.608897856250657,0.00804945432186126,8.99824179212416e-4,10.60979768042987,10.6538372406749,8.99824179212416e-4,10.6547370648541,42392.93775030202,-0.00989690041756482,
2013-07-01,41002.605912702,2013-T3,10.621390902513058,0.04558199653294493,6.42612108702124e-4,0.044939384424242806,0,10.5758089059802,10.615037006081957,-0.0388571005077871,-3.70999594009547e-4,10.614666006487948,10.6599763905062,-3.70999594009547e-4,10.6596053909122,42599.823579057134,-0.00759762219884902,
2013-10-01,44804.451020395,2013-T4,10.710062766601698,0.04558199653294493,6.42612108702124e-4,0.044939384424242806,0,10.6644807700688,10.619942381989057,0.0438064148178347,7.31973261901331e-4,10.620674355250959,10.6648817664133,7.31973261901331e-4,10.6656137396752,42856.548650926816,-0.0031834408448979,
2014-01-01,42335.652473222,2014-T1,10.65338485810411,0.041741822015285035,-0.003197562408957774,0.044939384424242806,0,10.6116430360888,10.623893029417458,-0.0118031272581216,-4.46866070495489e-4,10.623446163346962,10.6688324138417,-4.46866070495489e-4,10.6683855477712,42975.50356337868,-0.00442179595084242,
2014-04-01,43464.067346704,2014-T2,10.679689837712582,0.044939384424242806,0,0.044939384424242806,0,10.6347504532884,10.626893675997858,0.00699328936173789,8.63487928780771e-4,10.627757163926638,10.6718330604221,8.63487928780771e-4,10.6726965483509,43161.17090260892,-0.0131747122240298,
2014-07-01,41537.76158822,2014-T3,10.634358210282983,0.04558199653294493,6.42612108702124e-4,0.044939384424242806,0,10.5887762137501,10.630636225460457,-0.0395778354794486,-0.00228217623099169,10.628354049229465,10.6755756098847,-0.00228217623099169,10.6732934336537,43186.94086126201,-0.00840843662245562,
2014-10-01,45571.468176969,2014-T4,10.727037101798384,0.04558199653294493,6.42612108702124e-4,0.044939384424242806,0,10.6814551052655,10.637639559684956,0.04370648952693,0.00010905605361166701,10.637748615738568,10.6825789441092,0.00010905605361166701,10.6826880001628,43594.57522550651,0.00213305912825133,
